step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
274,TRANSFER,2274566.61,C1462703827,2274566.61,0.0,C961774996,0.0,0.0,0,1
274,CASH_OUT,2274566.61,C362452126,2274566.61,0.0,C1985999765,0.0,2274566.61,0,1
274,TRANSFER,5052211.09,C39195818,5052211.09,0.0,C717479366,0.0,0.0,0,1
274,CASH_OUT,5052211.09,C253761308,5052211.09,0.0,C232278551,6890050.56,11942261.64,0,1
274,TRANSFER,24279.32,C1174268918,24279.32,0.0,C1953342406,0.0,0.0,0,1
274,CASH_OUT,24279.32,C227922005,24279.32,0.0,C21837280,0.0,24279.32,0,1
274,TRANSFER,49210.21,C10982843,49210.21,0.0,C803239144,0.0,0.0,0,1
274,CASH_OUT,49210.21,C1587381716,49210.21,0.0,C228027702,0.0,49210.21,0,1
274,TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,0,1
274,CASH_OUT,982414.06,C281479258,982414.06,0.0,C1702975,536.68,982950.73,0,1
275,TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,0,1
275,CASH_OUT,21323.28,C2064037751,21323.28,0.0,C1616552255,0.0,21323.28,0,1
275,TRANSFER,1436.38,C1462369015,1436.38,0.0,C204541509,0.0,0.0,0,1
275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,0,1
275,TRANSFER,513082.74,C1314353010,513082.74,0.0,C1426875642,0.0,0.0,0,1
275,CASH_OUT,513082.74,C1294288160,513082.74,0.0,C1140210219,32452.79,545535.53,0,1
275,TRANSFER,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,0,1
275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,0,1
275,TRANSFER,2607790.58,C1448180572,2607790.58,0.0,C669935594,0.0,0.0,0,1
275,CASH_OUT,2607790.58,C234957990,2607790.58,0.0,C1475995578,7640097.83,10247888.41,0,1
276,TRANSFER,124696.98,C1384810347,124696.98,0.0,C1897996177,0.0,0.0,0,1
276,CASH_OUT,124696.98,C34452419,124696.98,0.0,C390493642,8717728.23,8842425.21,0,1
276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,0,1
276,CASH_OUT,2246118.53,C1825605932,2246118.53,0.0,C822066250,0.0,2246118.53,0,1
276,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,0,1
276,CASH_OUT,2554948.41,C805776817,2554948.41,0.0,C52020613,0.0,2554948.41,0,1
276,TRANSFER,321465.0,C1409640196,321465.0,0.0,C351250404,0.0,0.0,0,1
276,CASH_OUT,321465.0,C671609278,321465.0,0.0,C1088272882,377792.79,699257.79,0,1
276,TRANSFER,1567591.24,C1295443216,1567591.24,0.0,C1682101725,0.0,0.0,0,1
276,CASH_OUT,1567591.24,C808430979,1567591.24,0.0,C1601875596,822753.07,2390344.31,0,1
277,TRANSFER,342988.79,C1522760202,342988.79,0.0,C509783164,0.0,0.0,0,1
277,CASH_OUT,342988.79,C671195185,342988.79,0.0,C534450882,0.0,342988.79,0,1
277,TRANSFER,226804.13,C1004336210,226804.13,0.0,C2087942542,0.0,0.0,0,1
277,CASH_OUT,226804.13,C1689100758,226804.13,0.0,C689972990,364697.02,736003.89,0,1
277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,0,1
277,CASH_OUT,149656.36,C1489954712,149656.36,0.0,C1401311936,42797.0,192453.36,0,1
277,TRANSFER,191427.4,C395023156,191427.4,0.0,C1879166409,0.0,0.0,0,1
277,CASH_OUT,191427.4,C353769887,191427.4,0.0,C131129476,1248290.65,1439718.05,0,1
277,TRANSFER,2392482.86,C1015599837,2392482.86,0.0,C1814093957,0.0,0.0,0,1
277,CASH_OUT,2392482.86,C1970217984,2392482.86,0.0,C1229385284,2414558.13,4807040.99,0,1
277,TRANSFER,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,0,1
277,CASH_OUT,242678.33,C874866527,242678.33,0.0,C1141476786,812517.66,1055196.0,0,1
277,TRANSFER,621387.64,C1520262404,621387.64,0.0,C622056239,0.0,0.0,0,1
277,CASH_OUT,621387.64,C1236437797,621387.64,0.0,C1300584821,85132.75,706520.39,0,1
278,TRANSFER,89303.18,C1484193833,89303.18,0.0,C91936186,0.0,0.0,0,1
278,CASH_OUT,89303.18,C1076967657,89303.18,0.0,C1033435572,131088.75,220391.93,0,1
278,TRANSFER,240580.4,C338881900,240580.4,0.0,C738144053,0.0,0.0,0,1
278,CASH_OUT,240580.4,C412010733,240580.4,0.0,C265543802,0.0,240580.4,0,1
279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,0,1
279,CASH_OUT,601222.02,C158423386,601222.02,0.0,C1536033650,0.0,601222.02,0,1
279,TRANSFER,144044.35,C500782163,144044.35,0.0,C1678225992,0.0,0.0,0,1
279,CASH_OUT,144044.35,C362205540,144044.35,0.0,C1641586450,0.0,144044.35,0,1
279,TRANSFER,231161.48,C2098770464,231161.48,0.0,C563164631,0.0,0.0,0,1
279,CASH_OUT,231161.48,C1416902922,231161.48,0.0,C103115426,0.0,231161.48,0,1
279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,0,1
279,CASH_OUT,98897.07,C1955555137,98897.07,0.0,C1535626226,497573.39,596470.46,0,1
279,TRANSFER,345533.89,C548836195,345533.89,0.0,C219662261,0.0,0.0,0,1
279,CASH_OUT,345533.89,C370789557,345533.89,0.0,C148096714,501951.83,847485.72,0,1
279,TRANSFER,145982.36,C1538706817,145982.36,0.0,C1455294114,0.0,0.0,0,1
279,CASH_OUT,145982.36,C1179343687,145982.36,0.0,C517557051,800.0,0.0,0,1
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,0,1
279,CASH_OUT,10000000.0,C1214015158,10000000.0,0.0,C2110157840,0.0,10000000.0,0,1
279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,0,1
279,CASH_OUT,10000000.0,C951363139,10000000.0,0.0,C241707602,0.0,10000000.0,0,1
279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,0,1
279,CASH_OUT,10000000.0,C517014062,10000000.0,0.0,C473496930,540392.1,10540392.1,0,1
279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0.0,0.0,1,1
279,CASH_OUT,0.0,C539112012,0.0,0.0,C1106468520,538547.63,538547.63,0,1
279,TRANSFER,697226.2,C647787340,697226.2,0.0,C1915139029,0.0,0.0,0,1
279,CASH_OUT,697226.2,C853309342,697226.2,0.0,C643624257,4172268.59,4869494.79,0,1
280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,0,1
280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,0,1
280,TRANSFER,268762.37,C2005257689,268762.37,0.0,C1802416227,0.0,0.0,0,1
280,CASH_OUT,268762.37,C213790449,268762.37,0.0,C911599712,864874.76,1133637.14,0,1
281,TRANSFER,54235.7,C725405279,54235.7,0.0,C2020386791,0.0,0.0,0,1
281,CASH_OUT,54235.7,C898552679,54235.7,0.0,C1969225780,0.0,54235.7,0,1
281,TRANSFER,204778.86,C124602239,204778.86,0.0,C1687616355,0.0,0.0,0,1
281,CASH_OUT,204778.86,C1378620368,204778.86,0.0,C1541299335,1325029.54,1529808.39,0,1
281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,0,1
281,CASH_OUT,7133.97,C1197449290,7133.97,0.0,C1092639004,123209.16,130343.13,0,1
281,TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,0,1
281,CASH_OUT,5393228.23,C651730161,5393228.23,0.0,C882871292,991276.94,6384505.17,0,1
281,TRANSFER,1030417.74,C1060613319,1030417.74,0.0,C1653587362,0.0,0.0,0,1
281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,0,1
281,TRANSFER,441892.92,C1660730946,441892.92,0.0,C1069601920,0.0,0.0,0,1
281,CASH_OUT,441892.92,C229723473,441892.92,0.0,C605036987,350202.17,792095.1,0,1
281,TRANSFER,2554662.97,C325102191,2554662.97,0.0,C1742243055,0.0,0.0,0,1
281,CASH_OUT,2554662.97,C606408866,2554662.97,0.0,C1601170327,2399641.18,4954304.15,0,1
281,TRANSFER,556720.82,C1352632732,556720.82,0.0,C1169865879,0.0,0.0,0,1
281,CASH_OUT,556720.82,C1521556505,556720.82,0.0,C1224252499,2525193.48,3081914.29,0,1
281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,0,1
281,CASH_OUT,574072.72,C268648521,574072.72,0.0,C2101174402,963.84,575036.56,0,1
282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,0,1
282,CASH_OUT,371669.59,C1778038801,371669.59,0.0,C1836007959,1636.52,373306.12,0,1
282,TRANSFER,17428.0,C1472963046,17428.0,0.0,C269798129,0.0,0.0,0,1
282,CASH_OUT,17428.0,C1544110341,17428.0,0.0,C1942661971,93625.57,285154.96,0,1
282,TRANSFER,481.9,C2008721842,481.9,0.0,C1886648323,0.0,0.0,0,1
282,CASH_OUT,481.9,C1550404479,481.9,0.0,C1582825770,0.0,481.9,0,1
282,TRANSFER,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,0,1
282,CASH_OUT,8091.78,C1510812683,8091.78,0.0,C637384510,272960.57,281052.35,0,1
282,TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,0,1
282,CASH_OUT,16296.46,C1171189055,16296.46,0.0,C1751518274,0.0,16296.46,0,1
282,TRANSFER,140523.4,C730675323,140523.4,0.0,C160013718,0.0,0.0,0,1
282,CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,0,1
282,TRANSFER,1564952.45,C629586313,1564952.45,0.0,C1455441371,0.0,0.0,0,1
282,CASH_OUT,1564952.45,C1236734783,1564952.45,0.0,C2102471265,0.0,1564952.45,0,1
282,TRANSFER,1709224.02,C1652182043,1709224.02,0.0,C1794027928,0.0,0.0,0,1
282,CASH_OUT,1709224.02,C1858035274,1709224.02,0.0,C915489737,58103.22,1767327.24,0,1
282,TRANSFER,181647.66,C54761777,181647.66,0.0,C1435233045,0.0,0.0,0,1
282,CASH_OUT,181647.66,C456239358,181647.66,0.0,C444447676,159001.95,340649.62,0,1
283,TRANSFER,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,0,1
283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,0,1
283,TRANSFER,843174.04,C231514009,843174.04,0.0,C1037718749,0.0,0.0,0,1
283,CASH_OUT,843174.04,C135534894,843174.04,0.0,C594998336,2972319.22,3815493.26,0,1
283,TRANSFER,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,0,1
283,CASH_OUT,924912.26,C1495769147,924912.26,0.0,C453749910,1504485.48,2429397.74,0,1
283,TRANSFER,113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,0,1
283,CASH_OUT,113360.8,C1586678377,113360.8,0.0,C752204591,175345.9,288706.71,0,1
284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,0,1
284,CASH_OUT,739584.33,C1523298482,739584.33,0.0,C1232537312,76425.35,903164.02,0,1
284,TRANSFER,741277.85,C1574461768,741277.85,0.0,C16659988,0.0,0.0,0,1
284,CASH_OUT,741277.85,C1679458417,741277.85,0.0,C730500505,563297.96,1126479.01,0,1
284,TRANSFER,160296.55,C1890719438,160296.55,0.0,C933704571,0.0,0.0,0,1
284,CASH_OUT,160296.55,C665302161,160296.55,0.0,C274241270,2195257.38,2355553.93,0,1
284,TRANSFER,800115.05,C669992732,800115.05,0.0,C1306515045,0.0,0.0,0,1
284,CASH_OUT,800115.05,C98533918,800115.05,0.0,C1726841955,317406.39,1117521.44,0,1
284,TRANSFER,164502.06,C1521362379,164502.06,0.0,C951883743,0.0,0.0,0,1
284,CASH_OUT,164502.06,C776645949,164502.06,0.0,C1837471455,252850.62,417352.68,0,1
284,TRANSFER,558050.49,C1190521661,558050.49,0.0,C1567764028,0.0,0.0,0,1
284,CASH_OUT,558050.49,C157484257,558050.49,0.0,C2055772170,105134.97,810052.81,0,1
284,TRANSFER,830803.43,C1340873625,830803.43,0.0,C743070440,0.0,0.0,0,1
284,CASH_OUT,830803.43,C1513149955,830803.43,0.0,C531342661,42598.43,873401.86,0,1
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,0,1
284,CASH_OUT,498747.55,C1268687725,498747.55,0.0,C1524935695,0.0,498747.55,0,1
285,TRANSFER,4452001.07,C1140883229,4452001.07,0.0,C428749233,0.0,0.0,0,1
285,CASH_OUT,4452001.07,C1510732148,4452001.07,0.0,C988553635,2899087.8,7351088.87,0,1
285,TRANSFER,752639.78,C1934555881,752639.78,0.0,C13171795,0.0,0.0,0,1
285,CASH_OUT,752639.78,C1541138179,752639.78,0.0,C810413951,290612.69,1043252.47,0,1
285,TRANSFER,6249265.86,C855788158,6249265.86,0.0,C1260877050,0.0,0.0,0,1
285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,0,1
285,TRANSFER,212975.59,C1926292993,212975.59,0.0,C1181920109,0.0,0.0,0,1
285,CASH_OUT,212975.59,C1972055697,212975.59,0.0,C796298418,1744147.16,1957122.75,0,1
285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,0,1
285,CASH_OUT,411566.7,C1569480629,411566.7,0.0,C2034688327,0.0,411566.7,0,1
285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,0,1
285,CASH_OUT,1421665.98,C467140343,1421665.98,0.0,C1583441435,0.0,1421665.98,0,1
285,TRANSFER,106654.67,C836610580,106654.67,0.0,C219723061,0.0,0.0,0,1
285,CASH_OUT,106654.67,C1032151084,106654.67,0.0,C297867369,46760.32,153414.99,0,1
285,TRANSFER,179648.89,C1502819144,179648.89,0.0,C451429333,0.0,0.0,0,1
285,CASH_OUT,179648.89,C1845243200,179648.89,0.0,C1343714931,110176.63,289825.52,0,1
286,TRANSFER,103124.43,C1284973829,103124.43,0.0,C1795673999,0.0,0.0,0,1
286,CASH_OUT,103124.43,C1442918145,103124.43,0.0,C911664273,0.0,103124.43,0,1
286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,0,1
286,CASH_OUT,2674794.22,C372999326,2674794.22,0.0,C2116300479,1380829.87,4055624.09,0,1
286,TRANSFER,132943.98,C1093499326,132943.98,0.0,C1531800097,0.0,0.0,0,1
286,CASH_OUT,132943.98,C1645390284,132943.98,0.0,C1108748738,0.0,132943.98,0,1
286,TRANSFER,97091.24,C1623240836,97091.24,0.0,C410264371,0.0,0.0,0,1
286,CASH_OUT,97091.24,C36219059,97091.24,0.0,C1248865150,88247.71,185338.95,0,1
287,TRANSFER,491847.47,C1042812790,491847.47,0.0,C610496257,0.0,0.0,0,1
287,CASH_OUT,491847.47,C1237928863,491847.47,0.0,C571550397,114805.22,606652.69,0,1
287,TRANSFER,712488.25,C1926307448,712488.25,0.0,C143244543,0.0,0.0,0,1
287,CASH_OUT,712488.25,C564491886,712488.25,0.0,C141365964,0.0,712488.25,0,1
287,TRANSFER,1796406.6,C895738872,1796406.6,0.0,C1872912414,0.0,0.0,0,1
287,CASH_OUT,1796406.6,C1828168671,1796406.6,0.0,C133275555,0.0,1796406.6,0,1
287,TRANSFER,223730.4,C734008057,223730.4,0.0,C1763626980,0.0,0.0,0,1
287,CASH_OUT,223730.4,C2056953445,223730.4,0.0,C685901539,3375498.7,3599229.1,0,1
287,TRANSFER,7109453.78,C1425726290,7109453.78,0.0,C1670108631,0.0,0.0,0,1
287,CASH_OUT,7109453.78,C34310706,7109453.78,0.0,C615611865,1377347.2,8486800.98,0,1
288,TRANSFER,44116.87,C642784724,44116.87,0.0,C1952007189,0.0,0.0,0,1
288,CASH_OUT,44116.87,C820569216,44116.87,0.0,C1301835304,0.0,44116.87,0,1
288,TRANSFER,21511.22,C1582748935,21511.22,0.0,C1311170446,0.0,0.0,0,1
288,CASH_OUT,21511.22,C600840707,21511.22,0.0,C1047213176,0.0,21511.22,0,1
288,TRANSFER,28636.24,C263250153,28636.24,0.0,C117997526,0.0,0.0,0,1
288,CASH_OUT,28636.24,C1938848302,28636.24,0.0,C1653587362,24561.4,53197.64,0,1
288,TRANSFER,1905476.22,C693914149,1905476.22,0.0,C392618235,0.0,0.0,0,1
288,CASH_OUT,1905476.22,C959100931,1905476.22,0.0,C377873806,0.0,1905476.22,0,1
288,TRANSFER,722832.95,C385531487,722832.95,0.0,C674306325,0.0,0.0,0,1
288,CASH_OUT,722832.95,C707039983,722832.95,0.0,C100431989,0.0,722832.95,0,1
289,TRANSFER,602807.17,C500424911,602807.17,0.0,C2014202347,0.0,0.0,0,1
289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,0,1
289,TRANSFER,3374.25,C32426691,3374.25,0.0,C1088091066,0.0,0.0,0,1
289,CASH_OUT,3374.25,C501091944,3374.25,0.0,C540962810,94021.36,97395.6,0,1
289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,0,1
289,CASH_OUT,27759.73,C408463565,27759.73,0.0,C1525357904,7076299.77,7104059.5,0,1
289,TRANSFER,37974.85,C1559945505,37974.85,0.0,C971134857,0.0,0.0,0,1
289,CASH_OUT,37974.85,C45718211,37974.85,0.0,C1371920863,939922.78,977897.62,0,1
289,TRANSFER,196149.04,C631032087,196149.04,0.0,C722271938,0.0,0.0,0,1
289,CASH_OUT,196149.04,C1282559075,196149.04,0.0,C1815880438,193203.94,389352.99,0,1
289,TRANSFER,87219.11,C1011829657,87219.11,0.0,C452349512,0.0,0.0,0,1
289,CASH_OUT,87219.11,C790263218,87219.11,0.0,C1380927357,45443.64,132662.75,0,1
290,TRANSFER,3275.33,C150547094,3275.33,0.0,C918786855,0.0,0.0,0,1
290,CASH_OUT,3275.33,C1082254671,3275.33,0.0,C1060563153,14224439.72,14227715.04,0,1
290,TRANSFER,165368.59,C914833925,165368.59,0.0,C1606646228,0.0,0.0,0,1
290,CASH_OUT,165368.59,C158707184,165368.59,0.0,C615658157,19946.26,185314.85,0,1
290,TRANSFER,1454356.81,C588367741,1454356.81,0.0,C2104870243,0.0,0.0,0,1
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,0,1
290,TRANSFER,559565.82,C322093816,559565.82,0.0,C1267169674,0.0,0.0,0,1
290,CASH_OUT,559565.82,C1760459612,559565.82,0.0,C1179364463,310264.17,869829.99,0,1
291,TRANSFER,30820.17,C2126162917,30820.17,0.0,C1525573417,0.0,0.0,0,1
291,CASH_OUT,30820.17,C311082513,30820.17,0.0,C686901109,292944.71,323764.88,0,1
291,TRANSFER,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,0,1
291,CASH_OUT,1185157.78,C1347068790,1185157.78,0.0,C726467776,0.0,1185157.78,0,1
291,TRANSFER,145035.4,C410161307,145035.4,0.0,C2092567505,0.0,0.0,0,1
291,CASH_OUT,145035.4,C1765217259,145035.4,0.0,C73654740,89193.96,234229.36,0,1
291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,0,1
291,CASH_OUT,87660.69,C1371078457,87660.69,0.0,C885540169,2644942.3,2732603.0,0,1
291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,0,1
291,CASH_OUT,2324907.08,C1373829253,2324907.08,0.0,C1286348462,157275.18,2482182.26,0,1
292,TRANSFER,362335.05,C1144862911,362335.05,0.0,C552429589,0.0,0.0,0,1
292,CASH_OUT,362335.05,C48088685,362335.05,0.0,C1562137576,509388.64,871723.69,0,1
292,TRANSFER,38513.19,C472317235,38513.19,0.0,C1356666800,0.0,0.0,0,1
292,CASH_OUT,38513.19,C1225154585,38513.19,0.0,C1049265108,90999.78,129512.97,0,1
292,TRANSFER,21859.86,C1683177798,21859.86,0.0,C1271955069,0.0,0.0,0,1
292,CASH_OUT,21859.86,C147918095,21859.86,0.0,C1273645677,0.0,21859.86,0,1
292,TRANSFER,2582733.46,C599107139,2582733.46,0.0,C48279139,0.0,0.0,0,1
292,CASH_OUT,2582733.46,C1497963652,2582733.46,0.0,C1455938350,98889.21,2681622.67,0,1
293,TRANSFER,234673.76,C954355337,234673.76,0.0,C669925274,0.0,0.0,0,1
293,CASH_OUT,234673.76,C1848030432,234673.76,0.0,C1552333494,281289.1,515962.86,0,1
293,TRANSFER,530124.99,C1969299825,530124.99,0.0,C1985038646,0.0,0.0,0,1
293,CASH_OUT,530124.99,C1674591686,530124.99,0.0,C1338343315,0.0,530124.99,0,1
294,TRANSFER,79446.06,C98463296,79446.06,0.0,C1491493728,0.0,0.0,0,1
294,CASH_OUT,79446.06,C401144837,79446.06,0.0,C1911772195,0.0,79446.06,0,1
294,TRANSFER,3731378.32,C1811823904,3731378.32,0.0,C1784541207,0.0,0.0,0,1
294,CASH_OUT,3731378.32,C161612692,3731378.32,0.0,C338472327,298582.59,4029960.92,0,1
294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,0,1
294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,0,1
294,TRANSFER,806863.3,C892157001,806863.3,0.0,C1678656814,0.0,0.0,0,1
294,CASH_OUT,806863.3,C747251675,806863.3,0.0,C1519845212,2344186.16,3151049.45,0,1
294,TRANSFER,380214.33,C492377263,380214.33,0.0,C357527156,0.0,0.0,0,1
294,CASH_OUT,380214.33,C1014000122,380214.33,0.0,C2051751405,53710.43,433924.76,0,1
294,TRANSFER,70173.64,C1106741895,70173.64,0.0,C453454325,0.0,0.0,0,1
294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,0,1
294,TRANSFER,21819.57,C1705209887,21819.57,0.0,C878980822,0.0,0.0,0,1
294,CASH_OUT,21819.57,C1512307432,21819.57,0.0,C1826640118,333325.9,355145.48,0,1
294,TRANSFER,219110.27,C662565017,219110.27,0.0,C352364019,0.0,0.0,0,1
294,CASH_OUT,219110.27,C1084642853,219110.27,0.0,C1362284778,402986.55,622096.82,0,1
294,TRANSFER,290090.57,C1056695718,290090.57,0.0,C651955391,0.0,0.0,0,1
294,CASH_OUT,290090.57,C2076884011,290090.57,0.0,C105660024,2000395.18,2290485.75,0,1
295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,0,1
295,CASH_OUT,1748611.28,C1092488663,1748611.28,0.0,C670879809,113025.94,1861637.22,0,1
295,TRANSFER,172344.3,C547948167,172344.3,0.0,C765807005,0.0,0.0,0,1
295,CASH_OUT,172344.3,C246205789,172344.3,0.0,C1656002474,0.0,172344.3,0,1
295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,0,1
295,CASH_OUT,162756.9,C1466532646,162756.9,0.0,C1824270535,927190.11,1089947.01,0,1
295,TRANSFER,4531343.47,C1067203186,4531343.47,0.0,C1086076552,0.0,0.0,0,1
295,CASH_OUT,4531343.47,C1462947577,4531343.47,0.0,C1069720,0.0,4531343.47,0,1
295,TRANSFER,9366.63,C892421305,9366.63,0.0,C1944775244,0.0,0.0,0,1
295,CASH_OUT,9366.63,C2043788136,9366.63,0.0,C1314872657,51153.4,60520.03,0,1
296,TRANSFER,40593.23,C1712808449,40593.23,0.0,C1997838913,0.0,0.0,0,1
296,CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,0,1
296,TRANSFER,890964.06,C1313129154,890964.06,0.0,C42915246,0.0,0.0,0,1
296,CASH_OUT,890964.06,C976894617,890964.06,0.0,C2053643947,171113.6,1062077.66,0,1
296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,0,1
296,CASH_OUT,10000000.0,C1814200711,10000000.0,0.0,C270577353,920463.99,10920463.99,0,1
296,TRANSFER,5591414.49,C68688915,5591414.49,0.0,C1379652013,0.0,0.0,0,1
296,CASH_OUT,5591414.49,C1864175867,5591414.49,0.0,C556373412,686963.07,6278377.55,0,1
296,TRANSFER,716273.17,C178061397,716273.17,0.0,C1590888168,0.0,0.0,0,1
296,CASH_OUT,716273.17,C1917556280,716273.17,0.0,C1744308202,0.0,716273.17,0,1
296,TRANSFER,282272.93,C922219750,282272.93,0.0,C1107412386,0.0,0.0,0,1
296,CASH_OUT,282272.93,C837464075,282272.93,0.0,C1037384301,142251.44,424524.37,0,1
296,TRANSFER,717046.74,C1732292791,717046.74,0.0,C1402438091,0.0,0.0,0,1
296,CASH_OUT,717046.74,C1696223343,717046.74,0.0,C1922098798,313951.85,1030998.59,0,1
296,TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,0,1
296,CASH_OUT,3080973.39,C2110692683,3080973.39,0.0,C1822459038,201833.93,3282807.32,0,1
296,TRANSFER,3043141.07,C526995277,3043141.07,0.0,C975347823,0.0,0.0,0,1
296,CASH_OUT,3043141.07,C684191207,3043141.07,0.0,C189328986,112602.16,3155743.23,0,1
296,TRANSFER,261874.86,C660614375,261874.86,0.0,C542723764,0.0,0.0,0,1
296,CASH_OUT,261874.86,C785242501,261874.86,0.0,C1518978853,0.0,261874.86,0,1
296,TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,0,1
296,CASH_OUT,312151.06,C1815382629,312151.06,0.0,C1669165813,181590.34,493741.41,0,1
297,TRANSFER,2131624.18,C824783072,2131624.18,0.0,C60624550,0.0,0.0,0,1
297,CASH_OUT,2131624.18,C2068796286,2131624.18,0.0,C1607775090,227891.76,2359515.95,0,1
297,TRANSFER,57466.42,C327529413,57466.42,0.0,C1312651725,0.0,0.0,0,1
297,CASH_OUT,57466.42,C1927883034,57466.42,0.0,C451356274,1001258.8,1058725.22,0,1
297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,0,1
297,CASH_OUT,5591647.96,C1455120619,5591647.96,0.0,C2080178799,952338.2,6543986.15,0,1
297,TRANSFER,3105902.49,C483009518,3105902.49,0.0,C1272462265,0.0,0.0,0,1
297,CASH_OUT,3105902.49,C239028627,3105902.49,0.0,C836881979,2966634.88,6072537.37,0,1
298,TRANSFER,40043.74,C1850753027,40043.74,0.0,C995702691,0.0,0.0,0,1
298,CASH_OUT,40043.74,C1344634344,40043.74,0.0,C1675764449,1462828.02,1502871.76,0,1
298,TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,0,1
298,CASH_OUT,488030.08,C1334025413,488030.08,0.0,C1576007778,64147.06,552177.14,0,1
299,TRANSFER,5166728.87,C811562034,5166728.87,0.0,C1606899764,0.0,0.0,0,1
299,CASH_OUT,5166728.87,C371181257,5166728.87,0.0,C1648449094,0.0,5166728.87,0,1
299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,0,1
299,CASH_OUT,677503.25,C1295540356,677503.25,0.0,C1130686402,2708553.09,3386056.34,0,1
299,TRANSFER,935790.41,C2136408151,935790.41,0.0,C39269592,0.0,0.0,0,1
299,CASH_OUT,935790.41,C2009627965,935790.41,0.0,C1708248220,2889033.29,3824823.7,0,1
